Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes
2017,may,18,compost,c-yardwaste,15040.0,mission trail,12/8/17 lk,1137.86,500 el camino real
2017,may,30,compost,c-yardwaste,11980.0,mission trail,12/8/17 lk,1137.86,500 el camino real
2017,may,15,compost,c-foodscraps,72000.0,mission trail,12/8/17 lk,741.75,"3yd foodscraps, 2 bins 5x/week"
2017,may,15,compost,c-organics,48600.0,mission trail,12/8/17 lk,765.49,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2017,nov,3,compost,c-yardwaste,14000.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,nov,10,compost,c-yardwaste,10000.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,nov,22,compost,c-yardwaste,15520.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,nov,30,compost,c-yardwaste,10440.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,nov,15,compost,c-foodscraps,72000.0,mission trail,12/11/17 lk,741.75,"3yd foodscraps, 2 bins 5x/week"
2017,nov,15,compost,c-organics,48600.0,mission trail,12/11/17 lk,765.49,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2017,oct,3,compost,c-yardwaste,8340.0,mission trail,12/11/17 lk,1137.86,500 el camino real
2017,oct,12,compost,c-yardwaste,13080.0,mission trail,12/11/17 lk,1137.86,500 el camino real
2017,oct,19,compost,c-yardwaste,8760.0,mission trail,12/11/17 lk,1137.86,500 el camino real
2017,oct,26,compost,c-yardwaste,10400.0,mission trail,12/11/17 lk,1137.86,500 el camino real
2017,oct,15,compost,c-foodscraps,72000.0,mission trail,12/11/17 lk,741.75,"3yd foodscraps, 2 bins 5x/week"
2017,oct,15,compost,c-organics,48600.0,mission trail,12/11/17 lk,765.49,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2017,sep,5,compost,c-yardwaste,8560.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,sep,13,compost,c-yardwaste,15340.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,sep,18,compost,c-yardwaste,9520.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,sep,25,compost,c-yardwaste,11140.0,mission trail,12/11/17 lk,579.3,500 el camino real
2017,sep,15,compost,c-foodscraps,72000.0,mission trail,12/11/17 lk,741.75,"3yd foodscraps, 2 bins 5x/week"
2017,sep,15,compost,c-organics,48600.0,mission trail,12/11/17 lk,765.49,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2017,dec,7,compost,c-yardwaste,12200.0,mission trail,2/15/18 lk,1097.8,500 el camino real
2017,dec,13,compost,c-yardwaste,7280.0,mission trail,2/15/18 ae,888.7,500 el camino real
2017,dec,19,compost,c-yardwaste,9420.0,mission trail,2/15/18 ae,979.65,500 el camino real
2017,dec,21,compost,c-yardwaste,7700.0,mission trail,2/15/18 ae,906.55,500 el camino real
2017,dec,15,compost,c-foodscraps,72000.0,mission trail,2/16/18 ae,1483.5,3 yd food scraps 5x weekly
2017,dec,15,compost,c-organics,48600.0,mission trail,2/16/18 ae,4592.94,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2017,jan,15,landfill,l-landfill,552.0,mission trail,12/8/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,jan,6,landfill,l-landfill,8920.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,10,landfill,l-landfill,7120.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,13,landfill,l-landfill,14100.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,17,landfill,l-landfill,6760.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,20,landfill,l-landfill,16940.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,24,landfill,l-landfill,13840.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,27,landfill,l-landfill,15520.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,31,landfill,l-landfill,13780.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jan,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,jan,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd landfill 1/week 443 el camino real
2017,jan,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,feb,15,landfill,l-landfill,552.0,mission trail,rg,154.18,2 yd landfill 1/week 110 franklin st
2017,feb,3,landfill,l-landfill,13020.0,mission trail,rg,1630.4,500 el camino real
2017,feb,7,landfill,l-landfill,13260.0,mission trail,rg,1630.4,500 el camino real
2017,feb,10,landfill,l-landfill,14620.0,mission trail,rg,1630.4,500 el camino real
2017,feb,14,landfill,l-landfill,13060.0,mission trail,rg,1630.4,500 el camino real
2017,feb,17,landfill,l-landfill,11220.0,mission trail,rg,1630.4,500 el camino real
2017,feb,21,landfill,l-landfill,7760.0,mission trail,rg,1630.4,500 el camino real
2017,feb,24,landfill,l-landfill,19820.0,mission trail,rg,1630.4,500 el camino real
2017,feb,28,landfill,l-landfill,14620.0,mission trail,rg,1630.4,500 el camino real
2017,feb,15,landfill,l-landfill,1104.0,mission trail,rg,298.2,4 yd landfill 1/week 425 el camino real
2017,feb,15,landfill,l-landfill,1104.0,mission trail,rg,298.2,4 yd landfill 1/week 443 el camino real
2017,feb,15,landfill,l-landfill,1656.0,mission trail,rg,443.38,3 yd landfill 2/week 455 el camino real
2017,feb,15,landfill,l-landfill,828.0,mission trail,rg,1137.86,special 3 yd garbage/refuse 455 el camino real
2017,mar,15,landfill,l-landfill,552.0,mission trail,rg,154.18,2 yd landfill 1/week 110 franklin st
2017,mar,3,landfill,l-landfill,11800.0,mission trail,rg,1630.4,500 el camino real
2017,mar,7,landfill,l-landfill,14140.0,mission trail,rg,1630.4,500 el camino real
2017,mar,10,landfill,l-landfill,18700.0,mission trail,rg,1630.4,500 el camino real
2017,mar,14,landfill,l-landfill,9240.0,mission trail,rg,1630.4,500 el camino real
2017,mar,17,landfill,l-landfill,15280.0,mission trail,rg,1630.4,500 el camino real
2017,mar,21,landfill,l-landfill,13080.0,mission trail,rg,1630.4,500 el camino real
2017,mar,24,landfill,l-landfill,14200.0,mission trail,rg,1630.4,500 el camino real
2017,mar,28,landfill,l-landfill,14020.0,mission trail,rg,1630.4,500 el camino real
2017,mar,31,landfill,l-landfill,9400.0,mission trail,rg,1630.4,500 el camino real
2017,mar,15,landfill,l-landfill,1104.0,mission trail,rg,298.2,4 yd landfill 1/week 425 el camino real
2017,mar,15,landfill,l-landfill,1104.0,mission trail,rg,298.2,4 yd landfill 1/week 443 el camino real
2017,mar,15,landfill,l-landfill,1656.0,mission trail,rg,443.38,3 yd landfill 2/week 455 el camino real
2017,mar,15,landfill,l-landfill,1656.0,mission trail,rg,428.39,3 yd landfill 2/week 455 el camino real
2017,apr,15,landfill,l-landfill,552.0,mission trail,rg,154.18,2 yd landfill 1/week 110 franklin st
2017,apr,4,landfill,l-landfill,8020.0,mission trail,rg,1630.4,500 el camino real
2017,apr,7,landfill,l-landfill,11440.0,mission trail,rg,1630.4,500 el camino real
2017,apr,11,landfill,l-landfill,14200.0,mission trail,rg,1630.4,500 el camino real
2017,apr,14,landfill,l-landfill,12080.0,mission trail,rg,1630.4,500 el camino real
2017,apr,18,landfill,l-landfill,10060.0,mission trail,rg,1630.4,500 el camino real
2017,apr,21,landfill,l-landfill,21080.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,apr,25,landfill,l-landfill,11640.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,apr,28,landfill,l-landfill,16980.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,apr,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,apr,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,apr,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,may,15,landfill,l-landfill,552.0,mission trail,12/8/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,may,15,landfill,l-landfill,9780.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,12860.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,12040.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,16220.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,15720.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,16000.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,11720.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,14820.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,8840.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,may,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,may,15,landfill,l-landfill,2208.0,mission trail,12/8/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,may,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,may,15,landfill,l- recycling residual,15291.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jun,15,landfill,l-landfill,552.0,mission trail,12/8/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,jun,14,landfill,l-landfill,4000.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,14,landfill,l-landfill,3280.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,14,landfill,l-landfill,3760.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,15,landfill,l-landfill,5460.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,16,landfill,l-landfill,5420.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,16,landfill,l-landfill,6960.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,16,landfill,l-landfill,7340.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,16,landfill,l-landfill,4860.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,16,landfill,l-landfill,3600.0,mission trail,12/8/17 lk,1016.8,move out
2017,jun,2,landfill,l-landfill,14120.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,6,landfill,l-landfill,12140.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,9,landfill,l-landfill,13220.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,13,landfill,l-landfill,12640.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,14,landfill,l-landfill,6720.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,16,landfill,l-landfill,7220.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,17,landfill,l-landfill,10280.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,20,landfill,l-landfill,21280.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,23,landfill,l-landfill,12540.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,23,landfill,l-landfill,16440.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,30,landfill,l-landfill,19540.0,mission trail,12/8/17 lk,1630.4,500 el camino real
2017,jun,15,landfill,l-landfill,1104.0,mission trail,12/8/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,jun,15,landfill,l-landfill,2208.0,mission trail,12/8/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,jun,15,landfill,l-landfill,1656.0,mission trail,12/8/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,jun,15,landfill,l- recycling residual,11082.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,jul,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,jul,7,landfill,l-landfill,10880.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,jul,14,landfill,l-landfill,11120.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,jul,21,landfill,l-landfill,18760.0,mission trail,12/11/17 lk,1630.4,500 el camino real
2017,jul,28,landfill,l-landfill,13300.0,mission trail,12/11/17 lk,1630.4,500 el camino real
2017,jul,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,jul,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,jul,15,landfill,l-landfill,1656.0,mission trail,12/11/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,jul,15,landfill,l- recycling residual,7708.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,aug,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,aug,4,landfill,l-landfill,14780.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,aug,11,landfill,l-landfill,13740.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,aug,18,landfill,l-landfill,12320.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,aug,25,landfill,l-landfill,11340.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,aug,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,aug,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,aug,15,landfill,l-landfill,1656.0,mission trail,12/11/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,aug,15,landfill,l- recycling residual,12553.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,sep,1,landfill,l-landfill,11460.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,8,landfill,l-landfill,9240.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,15,landfill,l-landfill,12620.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,19,landfill,l-landfill,16480.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,21,landfill,l-landfill,11080.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,26,landfill,l-landfill,15880.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,29,landfill,l-landfill,11560.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,sep,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,sep,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,sep,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,sep,15,landfill,l-landfill,1656.0,mission trail,12/11/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,sep,15,landfill,l- recycling residual,12454.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,oct,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,oct,3,landfill,l-landfill,11620.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,6,landfill,l-landfill,12380.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,10,landfill,l-landfill,11500.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,13,landfill,l-landfill,15520.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,17,landfill,l-landfill,10360.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,20,landfill,l-landfill,13560.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,24,landfill,l-landfill,10220.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,27,landfill,l-landfill,13380.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,31,landfill,l-landfill,10160.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,oct,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,oct,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,oct,15,landfill,l-landfill,1656.0,mission trail,12/11/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,oct,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,288.12,4 yd landfill 1/week 425 el camino real
2017,oct,15,landfill,l- recycling residual,17815.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,nov,15,landfill,l-landfill,552.0,mission trail,12/11/17 lk,154.18,2 yd landfill 1/week 110 franklin st
2017,nov,3,landfill,l-landfill,16320.0,mission trail,12/11/17 lk,1687.6,changed to 30-yd bin
2017,nov,7,landfill,l-landfill,9980.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,nov,10,landfill,l-landfill,13640.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,nov,14,landfill,l-landfill,14260.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,nov,17,landfill,l-landfill,15180.0,mission trail,12/11/17 lk,1687.6,500 el camino real
2017,nov,21,landfill,l-landfill,14880.0,mission trail,12/11/17 lk,1265.7,changed to 30-yd bin
2017,nov,24,landfill,l-landfill,5600.0,mission trail,12/11/17 lk,1265.7,500 el camino real
2017,nov,28,landfill,l-landfill,5560.0,mission trail,12/11/17 lk,1265.7,500 el camino real
2017,nov,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,298.2,4 yd landfill 1/week 425 el camino real
2017,nov,15,landfill,l-landfill,2208.0,mission trail,12/11/17 lk,583.96,4 yd landfill 2/week 443 el camino real
2017,nov,15,landfill,l-landfill,1656.0,mission trail,12/11/17 lk,443.38,3 yd landfill 2/week 455 el camino real
2017,nov,15,landfill,l- recycling residual,15808.0,caraustar,12/14/17 lk,1137.86,500 el camino real
2017,dec,15,landfill,l-landfill,1104.0,mission trail,12/11/17 lk,288.12,4 yd landfill 1/week 443 el camino real
2017,dec,1,landfill,l-landfill,11360.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,5,landfill,l-landfill,10160.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,8,landfill,l-landfill,15860.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,11,landfill,l-landfill,14580.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,15,landfill,l-landfill,11780.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,21,landfill,l-landfill,9220.0,mission trail,2/15/18 ae,1265.7,30 yard compacted garbage 500 el camino
2017,dec,15,landfill,l-landfill,552.0,mission trail,2/15/18 ae,154.18,2 yd landfill 1/week 110 franklin st
2017,dec,15,landfill,l-landfill,1104.0,mission trail,2/16/18 ae,298.2,4 yd garbage/refuse 1/week 425 el camino real
2017,dec,15,landfill,l-landfill,2208.0,mission trail,2/16/18 ae,583.96,4 yd garbage/refuse 2/week 443 el camino real
2017,dec,15,landfill,l-landfill,1656.0,mission trail,2/16/18 ae,443.38,3 yd garbage/refuse 2/week 455 el camino real
2017,dec,15,landfill,l- recycling residual,8287.0,caraustar,2/20/18 ae,1137.86,500 el camino real
2017,apr,24,recycle,r-e-waste,3611.0,ecs refining,12/8/17 lk,1137.86,500 el camino real
2017,apr,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 1/week 425 el camino real
2017,apr,15,recycle,r-mixed recycling,4192.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 2/week 443 el camino real
2017,apr,15,recycle,r-mixed recycling,1048.0,mission trail,12/8/17 lk,1137.86,2 yd recycling 1/week 475 el camino real
2017,apr,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,1137.86,3 yd recycling 2x/week 455 el camino real
2017,apr,3,recycle,r-mixed recycling,7580.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,6,recycle,r-mixed recycling,13020.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,10,recycle,r-mixed recycling,11040.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,13,recycle,r-mixed recycling,12120.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,17,recycle,r-mixed recycling,5140.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,20,recycle,r-mixed recycling,12120.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,24,recycle,r-mixed recycling,7380.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,27,recycle,r-mixed recycling,10080.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,apr,15,recycle,r-confidential shredding,4650.0,corodata,12/8/17 lk,1137.86,"49 - 32 gal, 2 - 64 gal, 3 - 96 gal (chris young email 6/20/17 corodata invoice)"
2017,aug,2,recycle,r-e-waste,3725.0,ecs refining,12/8/17 lk,1137.86,500 el camino real
2017,aug,23,recycle,r-e-waste,3186.0,ecs refining,12/8/17 lk,1137.86,500 el camino real
2017,aug,15,recycle,r-mixed recycling,2096.0,mission trail,rg,220.73,4 yd recycling 1/week 425 el camino real
2017,aug,15,recycle,r-mixed recycling,4192.0,mission trail,rg,431.79,4 yd recycling 2/week 443 el camino real
2017,aug,15,recycle,r-mixed recycling,1048.0,mission trail,rg,114.27,2 yd recycling 1/week 475 el camino real
2017,aug,15,recycle,r-mixed recycling,3144.0,mission trail,rg,328.12,3 yd recycling 2x/week 455 el camino real
2017,feb,15,recycle,r-mixed recycling,2096.0,mission trail,rg,1137.86,4 yd recycling 1/week 425 el camino real
2017,feb,15,recycle,r-mixed recycling,2096.0,mission trail,rg,1137.86,4 yd recycling 1/week 443 el camino real
2017,feb,15,recycle,r-mixed recycling,1048.0,mission trail,rg,1137.86,2 yd recycling 1/week 475 el camino real
2017,feb,15,recycle,r-mixed recycling,3144.0,mission trail,rg,1137.86,3 yd recycling 2x/week 455 el camino real
2017,feb,15,recycle,r-mixed recycling,3144.0,mission trail,rg,1137.86,special 3 yd recycling 455 el camino real
2017,feb,15,recycle,r-confidential shredding,7262.75,corodata,rg,1137.86,92 consoles and 3 64 gal toters
2017,feb,15,recycle,r-mixed recycling,8860.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,10940.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,7160.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,6420.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,5660.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,17340.0,mission trail,rg,1137.86,500 el camino real
2017,feb,15,recycle,r-mixed recycling,12120.0,mission trail,rg,1137.86,500 el camino real
2017,jan,6,recycle,r-mixed recycling,8540.0,mission trail,rg,1137.86,500 el camino real
2017,jan,10,recycle,r-mixed recycling,4880.0,mission trail,rg,1137.86,500 el camino real
2017,jan,13,recycle,r-mixed recycling,12800.0,mission trail,rg,1137.86,500 el camino real
2017,jan,17,recycle,r-mixed recycling,5020.0,mission trail,rg,1137.86,500 el camino real
2017,jan,20,recycle,r-mixed recycling,10780.0,mission trail,rg,1137.86,500 el camino real
2017,jan,24,recycle,r-mixed recycling,12320.0,mission trail,rg,1137.86,500 el camino real
2017,jan,31,recycle,r-mixed recycling,8660.0,mission trail,rg,1137.86,500 el camino real
2017,jan,15,recycle,r-mixed recycling,2096.0,mission trail,rg,1137.86,4 yd recycling 1/week 425 el camino real
2017,jan,15,recycle,r-mixed recycling,2096.0,mission trail,rg,1137.86,4 yd recycling 1/week 443 el camino real
2017,jan,15,recycle,r-mixed recycling,1048.0,mission trail,rg,1137.86,2 yd recycling 1/week 475 el camino real
2017,jan,15,recycle,r-mixed recycling,3144.0,mission trail,rg,1137.86,3 yd recycling 2x/week 455 el camino real
2017,jan,15,recycle,r-confidential shredding,8762.24,corodata,rg,1137.86,"3 - 96 gal bins and 46 consoles, 46 executive consoles & 6- 96 gal toters"
2017,jul,15,recycle,r-mixed recycling,2096.0,mission trail,12/11/17 lk,220.73,4 yd recycling 1/week 425 el camino real
2017,jul,15,recycle,r-mixed recycling,4192.0,mission trail,12/11/17 lk,431.79,4 yd recycling 2/week 443 el camino real
2017,jul,15,recycle,r-mixed recycling,1048.0,mission trail,12/11/17 lk,114.27,2 yd recycling 1/week 475 el camino real
2017,jul,15,recycle,r-mixed recycling,3144.0,mission trail,12/11/17 lk,328.12,3 yd recycling 2x/week 455 el camino real
2017,jun,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 1/week 425 el camino real
2017,jun,15,recycle,r-mixed recycling,4192.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 2/week 443 el camino real
2017,jun,15,recycle,r-mixed recycling,1048.0,mission trail,12/8/17 lk,1137.86,2 yd recycling 1/week 475 el camino real
2017,jun,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,1137.86,3 yd recycling 2x/week 455 el camino real
2017,jun,19,recycle,r-e-waste,3490.0,ecs refining,12/8/17 lk,1137.86,500 el camino real
2017,mar,3,recycle,r-mixed recycling,8440.0,mission trail,12/8/17 lk,1137.86,500 el camino real
2017,mar,7,recycle,r-mixed recycling,10020.0,mission trail,12/8/17 lk,1137.86,500 el camino real
2017,mar,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 1/week 425 el camino real
2017,mar,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 1/week 443 el camino real
2017,mar,15,recycle,r-mixed recycling,1048.0,mission trail,12/8/17 lk,1137.86,2 yd recycling 1/week 475 el camino real
2017,mar,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,1137.86,3 yd recycling 2x/week 455 el camino real
2017,mar,17,recycle,r-e-waste,2700.0,ecs refining,12/8/17 lk,1137.86,500 el camino real
2017,mar,15,recycle,r-mixed recycling,10300.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,14,recycle,r-mixed recycling,13200.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,16,recycle,r-mixed recycling,8060.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,20,recycle,r-mixed recycling,12400.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,27,recycle,r-mixed recycling,12840.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,30,recycle,r-mixed recycling,7240.0,caraustar,12/8/17 lk,1137.86,500 el camino real
2017,mar,15,recycle,r-confidential shredding,5925.0,corodata,12/8/17 lk,1137.86,"7 - 96 gal bins, 48 - 32 gal consoles, 7 - 64 gal bin [chris young email 6/20/17 corodata invoice]"
2017,may,15,recycle,r-mixed recycling,2096.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 1/week 425 el camino real
2017,may,15,recycle,r-mixed recycling,4192.0,mission trail,12/8/17 lk,1137.86,4 yd recycling 2/week 443 el camino real
2017,may,15,recycle,r-mixed recycling,1048.0,mission trail,12/8/17 lk,1137.86,2 yd recycling 1/week 475 el camino real
2017,may,15,recycle,r-mixed recycling,3144.0,mission trail,12/8/17 lk,1137.86,3 yd recycling 2x/week 455 el camino real
